# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = AssymetricWSLS_model
# start_datetime = 2025-03-04 08:29:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/szh/AppData/Local/Temp/RtmpWMpWHD/standata-2a103b04951.json
# init = 2 (Default)
# random
#   seed = 901
# output
#   file = C:/Users/szh/Desktop/ACM/ACM2024/Assignment_2/simmodels/AssymetricWSLS-202503040929-1-29bfd2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/szh/Desktop/ACM/ACM2024/Assignment_2/simmodels/AssymetricWSLS-profile-202503040929-1-5af49c.csv
#   save_cmdstan_config = false (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=AssymetricWSLS_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_w,theta_l,theta_w_prior,theta_w_posterior,theta_l_prior,theta_l_posterior,prior_w_preds,posterior_w_preds,prior_l_preds,posterior_l_preds
# Adaptation terminated
# Step size = 0.380381
# Diagonal elements of inverse mass matrix:
# 1.57043, 1.53439
-67.3887,0.994181,0.380381,3,7,0,68.0957,0.956879,0.868431,0.693762,0.722496,0.62832,0.704419,120,84,106,90
-66.929,0.998911,0.380381,2,5,0,67.5476,0.904593,0.853962,0.851619,0.711892,0.573767,0.701398,107,92,104,81
-67.0158,0.974092,0.380381,2,7,0,67.7868,0.89721,0.915619,0.672812,0.710376,0.623681,0.714149,107,87,107,87
-68.0547,0.974192,0.380381,2,5,0,68.1955,0.795263,0.977551,0.733971,0.68896,0.322311,0.726622,93,80,114,90
-68.0339,1,0.380381,1,1,0,68.0771,0.802442,0.977709,0.457392,0.690497,0.915562,0.726653,92,77,118,81
-67.1597,1,0.380381,3,7,0,68.0471,0.924503,0.792608,0.242361,0.715959,0.414703,0.688391,108,86,93,73
-68.4813,0.940641,0.380381,3,7,0,69.0222,0.810522,0.571773,0.759127,0.692221,0.34272,0.639172,89,81,69,72
-68.9364,0.965296,0.380381,2,3,0,69.6208,0.680954,0.60578,0.375029,0.663952,0.632845,0.646978,83,85,67,84
-68.3116,1,0.380381,3,7,0,69.4841,0.976957,0.950056,0.580227,0.726504,0.23166,0.721126,119,87,116,83
-69.562,0.989687,0.380381,3,7,0,69.9714,0.974342,0.545738,0.945097,0.725984,0.142654,0.633146,115,84,62,72
-68.9078,0.997972,0.380381,3,11,0,70.285,0.910405,0.991765,0.347554,0.713083,0.246968,0.729436,113,80,119,88
-69.1127,0.98565,0.380381,3,7,0,70.0633,0.96312,0.98801,0.735207,0.723746,0.427265,0.728695,114,88,119,84
-70.0026,0.987562,0.380381,3,7,0,70.654,0.5593,0.979921,0.429047,0.636291,0.764697,0.727093,70,80,120,88
-69.3697,1,0.380381,2,3,0,70.2031,0.589776,0.971363,0.69576,0.643314,0.562501,0.725391,66,80,115,92
-70.1897,0.928067,0.380381,4,15,0,73.4672,0.997193,0.940052,0.659504,0.730506,0.720537,0.71911,119,93,113,83
-70.9318,0.991359,0.380381,3,7,0,71.4336,0.998393,0.71519,0.408087,0.730743,0.641035,0.671547,120,81,77,71
-70.3952,0.953692,0.380381,4,15,0,73.9103,0.994706,0.979528,0.525102,0.730016,0.489584,0.727014,120,87,116,81
-66.9215,1,0.380381,3,7,0,70.3551,0.834174,0.889702,0.407409,0.697237,0.184952,0.708829,95,81,106,83
-66.9729,0.999074,0.380381,3,7,0,67.0149,0.882113,0.802289,0.458272,0.70726,0.513035,0.690464,103,79,96,85
-66.9326,0.998041,0.380381,2,3,0,67.0266,0.886196,0.819663,0.213414,0.708104,0.223215,0.694165,106,82,94,80
-68.6079,0.942194,0.380381,2,3,0,68.6983,0.58283,0.861471,0.454821,0.641718,0.486602,0.702968,77,75,107,81
-69.4663,0.987163,0.380381,3,7,0,69.4738,0.50882,0.860686,0.621555,0.62453,0.705013,0.702804,58,64,97,79
-68.3897,0.959272,0.380381,3,15,0,71.6444,0.983584,0.927709,0.360871,0.727819,0.576949,0.71661,117,94,111,85
-68.0584,0.992873,0.380381,3,7,0,69.2136,0.962463,0.959635,0.609977,0.723615,0.52679,0.723049,116,91,116,83
-67.738,0.999715,0.380381,3,15,0,68.2683,0.683349,0.818635,0.713928,0.664486,0.199996,0.693947,78,83,93,78
-68.0125,0.904921,0.380381,4,15,0,69.4999,0.978998,0.892875,0.451816,0.726909,0.609623,0.709483,118,87,109,82
-69.6265,0.943957,0.380381,4,15,0,72.4565,0.876366,0.996408,0.460398,0.706069,0.75645,0.730352,100,89,120,93
-70.5683,0.941512,0.380381,3,7,0,72.1478,0.991641,0.989565,0.64895,0.729412,0.276919,0.729002,119,91,119,82
-68.3384,0.999727,0.380381,3,7,0,71.065,0.889583,0.57957,0.62316,0.708804,0.238675,0.640968,107,91,61,76
-67.2568,0.996402,0.380381,3,7,0,69.0416,0.752022,0.894982,0.387445,0.679619,0.33501,0.709917,89,82,109,83
-67.6902,0.987532,0.380381,3,7,0,67.8922,0.946173,0.719616,0.667887,0.720345,0.139454,0.672522,117,92,81,78
-67.5096,0.967669,0.380381,3,7,0,69.0034,0.713307,0.899197,0.534224,0.671131,0.543008,0.710784,83,81,108,90
-67.37,1,0.380381,3,7,0,67.8981,0.796801,0.946159,0.0750545,0.68929,0.381125,0.720342,93,86,111,94
-67.6132,0.988121,0.380381,3,7,0,68.1533,0.893069,0.676274,0.649744,0.709523,0.805742,0.662906,113,87,75,72
-67.8986,0.991172,0.380381,4,15,0,68.2205,0.916677,0.974085,0.425044,0.714364,0.51723,0.725933,109,94,114,88
-66.9349,0.991743,0.380381,2,7,0,68.7341,0.902242,0.885672,0.587252,0.71141,0.44542,0.707996,113,90,111,89
-66.9307,0.999069,0.380381,3,7,0,67.0344,0.820424,0.868611,0.887178,0.694326,0.592415,0.704456,93,86,100,85
-66.912,0.990544,0.380381,3,7,0,67.2517,0.875629,0.898601,0.77798,0.705916,0.590887,0.710662,105,84,105,81
-66.8931,0.999894,0.380381,3,7,0,66.9249,0.881845,0.888111,0.274095,0.707204,0.814757,0.7085,101,82,104,95
-67.3397,0.98003,0.380381,2,7,0,67.5958,0.732224,0.855082,0.39431,0.675293,0.601354,0.701632,86,74,103,86
-67.1969,0.992442,0.380381,3,7,0,67.8061,0.802546,0.771522,0.716493,0.690519,0.216617,0.68385,98,83,91,86
-67.2228,0.999916,0.380381,3,7,0,67.3023,0.917886,0.933841,0.759852,0.714611,0.410611,0.717854,109,76,112,84
-67.6115,0.991772,0.380381,3,7,0,67.8354,0.961221,0.920926,0.377743,0.723366,0.237136,0.715231,116,87,111,90
-68.6051,0.958377,0.380381,2,7,0,70.6223,0.91779,0.988186,0.367434,0.714592,0.459279,0.728729,109,80,118,93
-68.688,0.997575,0.380381,2,3,0,68.8071,0.935621,0.987571,0.509722,0.718214,0.427003,0.728608,110,87,120,73
-67.1059,0.999002,0.380381,3,7,0,68.984,0.785135,0.821663,0.258316,0.686786,0.582602,0.694589,98,81,99,79
-68.1852,0.959149,0.380381,3,7,0,68.556,0.875608,0.59559,0.386833,0.705911,0.572544,0.644647,103,80,64,79
-67.9504,0.995963,0.380381,3,7,0,68.809,0.928363,0.973353,0.572607,0.716743,0.575161,0.725787,112,89,116,85
-67.2903,0.999373,0.380381,3,7,0,68.1804,0.742651,0.88519,0.562949,0.677575,0.552561,0.707897,97,84,100,80
-67.2466,0.999694,0.380381,3,7,0,67.759,0.926697,0.773216,0.576025,0.716405,0.761554,0.684216,112,85,89,82
-66.9249,0.999206,0.380381,2,7,0,67.3009,0.90413,0.859302,0.46407,0.711798,0.688843,0.702515,107,89,100,95
-67.7064,0.970876,0.380381,2,7,0,68.1965,0.959305,0.938143,0.351823,0.722983,0.264589,0.718724,116,85,115,87
-67.3468,0.99739,0.380381,3,7,0,68.295,0.797599,0.742267,0.157992,0.689461,0.379215,0.677491,97,76,92,77
-68.0601,0.8584,0.380381,2,7,0,70.6559,0.977583,0.791221,0.39253,0.726628,0.633504,0.688093,117,81,96,80
-68.3831,0.994254,0.380381,3,7,0,68.4461,0.97915,0.731592,0.164093,0.72694,0.109142,0.675154,118,94,89,77
-67.9883,0.995212,0.380381,3,7,0,68.4493,0.680072,0.938842,0.218098,0.663755,0.931592,0.718866,81,75,107,90
-67.8618,0.722317,0.380381,2,5,0,72.3609,0.975927,0.86087,0.0712668,0.726299,0.300316,0.702842,117,80,105,85
-66.9332,0.999991,0.380381,3,7,0,67.8741,0.892224,0.897578,0.261434,0.709349,0.296246,0.710452,111,90,102,78
-67.3221,0.988944,0.380381,2,7,0,67.441,0.911656,0.946567,0.448136,0.713339,0.109494,0.720424,112,91,116,84
-67.446,0.995905,0.380381,3,7,0,67.7738,0.73064,0.803006,0.476828,0.674946,0.325547,0.690617,91,82,96,86
-67.1948,0.960788,0.380381,2,3,0,68.0654,0.7649,0.824744,0.377853,0.682417,0.652762,0.695242,83,93,97,81
-67.6038,0.85248,0.380381,2,5,0,69.6335,0.966093,0.832237,0.360223,0.72434,0.709232,0.696828,118,93,103,79
-67.6632,0.991347,0.380381,3,7,0,68.0604,0.945831,0.723787,0.424795,0.720276,0.750242,0.67344,113,90,85,88
-69.1464,0.93703,0.380381,2,3,0,69.281,0.974324,0.593101,0.898993,0.725981,0.373335,0.644076,114,79,72,89
-68.7906,1,0.380381,3,7,0,69.3214,0.964765,0.604539,0.510208,0.724075,0.562195,0.646694,118,97,72,74
-67.2946,0.994411,0.380381,2,7,0,69.4863,0.879848,0.951013,0.461614,0.706791,0.207251,0.721319,105,82,115,80
-67.1817,0.998236,0.380381,3,7,0,67.525,0.817864,0.763294,0.578547,0.693783,0.335534,0.682068,98,81,92,80
-67.0263,1,0.380381,3,7,0,67.2538,0.882996,0.92261,0.581024,0.707443,0.333781,0.715574,105,82,114,86
-67.6843,0.974153,0.380381,2,7,0,68.7612,0.899868,0.66833,0.167611,0.710922,0.316945,0.661129,107,88,75,76
-67.7558,0.940019,0.380381,3,7,0,71.6775,0.944482,0.958623,0.647274,0.720004,0.503789,0.722846,116,88,108,75
-67.9232,0.99971,0.380381,3,7,0,68.5678,0.923905,0.973497,0.50823,0.715837,0.370393,0.725816,108,94,117,90
-67.3666,0.989806,0.380381,2,7,0,68.6557,0.911102,0.950192,0.371115,0.713226,0.857426,0.721154,113,80,117,89
-66.9759,0.997149,0.380381,2,7,0,67.7388,0.915592,0.869945,0.589826,0.714143,0.308677,0.704734,106,78,103,83
-68.8913,0.946877,0.380381,3,7,0,69.0971,0.950819,0.987931,0.427266,0.72128,0.174854,0.728679,115,81,120,93
-67.944,0.992456,0.380381,2,7,0,69.1443,0.946848,0.966376,0.371926,0.720481,0.577842,0.724396,112,91,116,81
-71.4395,0.953219,0.380381,3,15,0,72.904,0.998147,0.979818,0.442785,0.730694,0.411568,0.727072,120,76,118,84
-69.002,0.987276,0.380381,4,15,0,72.3665,0.6748,0.982374,0.86574,0.662577,0.5522,0.727579,80,83,117,88
-68.0135,1,0.380381,3,7,0,69.1513,0.93544,0.973476,0.530355,0.718178,0.499546,0.725812,117,79,116,90
-67.5189,0.999772,0.380381,3,7,0,68.1195,0.879365,0.96393,0.629743,0.706691,0.896024,0.723908,102,79,117,79
-67.1253,0.99753,0.380381,3,7,0,67.8182,0.823129,0.929756,0.413883,0.6949,0.811836,0.717026,102,75,111,84
-66.9423,0.999668,0.380381,3,7,0,67.26,0.821877,0.840427,0.761557,0.694635,0.260112,0.698555,105,92,108,88
-67.4935,0.958478,0.380381,2,7,0,68.4324,0.828013,0.960623,0.539718,0.695935,0.381262,0.723247,98,86,115,73
-66.9545,0.9959,0.380381,2,7,0,67.7206,0.9115,0.863667,0.447377,0.713307,0.432568,0.703426,108,91,108,81
-67.0647,0.994636,0.380381,3,7,0,67.1876,0.817309,0.917949,0.581477,0.693665,0.746823,0.714624,103,75,109,88
-68.2608,0.974009,0.380381,3,7,0,68.5485,0.851206,0.98486,0.27049,0.70082,0.467053,0.728071,104,89,118,84
-66.946,0.989175,0.380381,2,7,0,68.9321,0.815968,0.853477,0.142475,0.69338,0.269979,0.701296,90,93,102,76
-67.0383,0.993664,0.380381,2,7,0,67.1597,0.92009,0.827185,0.599305,0.715061,0.386892,0.695759,109,85,102,88
-67.164,0.952723,0.380381,3,7,0,68.4719,0.928505,0.914351,0.691501,0.716772,0.223816,0.71389,105,94,102,91
-68.7291,0.972475,0.380381,4,15,0,68.9618,0.867169,0.990933,0.645616,0.704156,0.241148,0.729272,110,84,119,85
-68.9067,0.995903,0.380381,2,3,0,69.0931,0.81043,0.991666,0.153305,0.692201,0.276661,0.729417,98,88,118,89
-68.9253,0.992874,0.380381,4,15,0,70.0425,0.91155,0.522958,0.593346,0.713317,0.210847,0.627839,105,89,59,74
-67.423,0.99974,0.380381,4,15,0,69.3573,0.956659,0.82701,0.820728,0.722452,0.815241,0.695722,114,84,95,88
-67.946,0.931421,0.380381,3,7,0,69.3141,0.949271,0.965071,0.357066,0.720968,0.483267,0.724136,114,84,117,94
-68.2046,0.981694,0.380381,2,7,0,70.2675,0.983083,0.831875,0.459745,0.727719,0.502785,0.696751,118,92,99,90
-67.8451,0.98574,0.380381,3,15,0,69.4314,0.967004,0.762413,0.878559,0.724522,0.63942,0.681877,117,92,93,77
-67.1417,0.992335,0.380381,3,7,0,68.3646,0.935945,0.888491,0.557105,0.71828,0.316675,0.708579,114,85,107,82
-67.1273,0.999761,0.380381,3,7,0,67.2965,0.779827,0.822648,0.482257,0.685643,0.15417,0.694798,90,82,99,73
-67.8567,0.958326,0.380381,2,3,0,67.9001,0.70341,0.745525,0.512792,0.668943,0.222965,0.678203,85,66,88,85
-68.8054,0.842526,0.380381,3,7,0,70.8566,0.983665,0.695706,0.574727,0.727835,0.555512,0.667235,118,76,84,80
-67.3574,0.985056,0.380381,3,15,0,69.7184,0.731599,0.840569,0.638151,0.675156,0.670504,0.698585,92,82,102,82
-66.9895,0.992967,0.380381,3,7,0,67.7303,0.88054,0.916745,0.420811,0.706934,0.40576,0.714378,102,83,108,82
-67.2815,0.984349,0.380381,3,7,0,67.9838,0.817989,0.741645,0.246829,0.693809,0.256971,0.677356,105,80,96,81
-66.864,0.925735,0.380381,1,3,0,68.7849,0.871465,0.868804,0.272744,0.70505,0.752094,0.704497,109,76,108,83
-68.4486,0.950538,0.380381,3,7,0,69.1223,0.941842,0.601771,0.694803,0.719472,0.252934,0.646061,113,90,78,72
-67.1645,0.944347,0.380381,4,15,0,70.2861,0.94032,0.857083,0.115597,0.719164,0.265204,0.702051,114,87,103,79
-67.0589,0.997285,0.380381,3,7,0,67.4073,0.784487,0.860917,0.279102,0.686646,0.527575,0.702852,100,84,104,93
-68.7245,0.911881,0.380381,3,7,0,69.2929,0.982344,0.697423,0.66889,0.727573,0.488893,0.667616,118,94,78,81
-67.9727,0.996305,0.380381,3,7,0,69.1106,0.961551,0.955777,0.711938,0.723432,0.776253,0.722276,117,80,112,85
-67.0502,0.993669,0.380381,2,7,0,68.238,0.911748,0.911634,0.157739,0.713358,0.580475,0.713335,105,85,111,91
-67.48,0.98627,0.380381,3,7,0,67.814,0.806443,0.956349,0.632092,0.691351,0.517389,0.72239,100,88,113,87
-66.9441,0.997309,0.380381,2,7,0,67.6408,0.842509,0.903547,0.62805,0.698993,0.75165,0.711678,109,86,111,89
-66.8693,0.995115,0.380381,2,5,0,67.1412,0.868899,0.877826,0.159877,0.704517,0.279154,0.706372,106,82,106,85
-66.863,0.995468,0.380381,3,7,0,67.0355,0.864026,0.867849,0.57971,0.703501,0.208897,0.704298,104,97,109,89
-68.3358,0.946772,0.380381,3,7,0,68.4841,0.978409,0.734796,0.456592,0.726792,0.345169,0.675857,116,87,83,82
-68.4722,0.95899,0.380381,3,15,0,69.652,0.867361,0.988075,0.593715,0.704196,0.159449,0.728707,107,79,120,88
-67.4447,0.988322,0.380381,3,11,0,69.5773,0.773427,0.943925,0.630276,0.684262,0.245688,0.719892,92,87,113,93
-67.4995,0.997142,0.380381,2,3,0,67.621,0.784966,0.952246,0.741471,0.686749,0.555463,0.721567,94,84,117,95
-67.8297,0.989019,0.380381,2,7,0,68.7034,0.827249,0.974061,0.371897,0.695773,0.469386,0.725928,97,89,119,80
-68.4407,0.988505,0.380381,3,7,0,68.6106,0.753494,0.981881,0.359786,0.67994,0.73953,0.727481,92,79,117,83
-68.8481,0.996955,0.380381,4,15,0,69.2194,0.836113,0.991738,0.798259,0.697646,0.319789,0.729431,101,80,118,85
-69.1962,0.991111,0.380381,2,3,0,69.329,0.79324,0.993429,0.639508,0.688527,0.471394,0.729765,100,85,119,84
-67.0186,0.984589,0.380381,2,7,0,69.8784,0.838955,0.918846,0.427422,0.698245,0.425056,0.714807,106,91,110,82
-67.4982,0.965142,0.380381,2,7,0,67.8835,0.962501,0.853317,0.5551,0.723622,0.442577,0.701262,120,89,109,88
-67.0565,0.999746,0.380381,2,7,0,67.5639,0.928352,0.869249,0.422064,0.716741,0.383669,0.704589,113,92,108,93
-66.9034,0.999865,0.380381,3,7,0,67.0957,0.88113,0.893395,0.331042,0.707056,0.557382,0.70959,105,87,107,82
-68.7814,0.933923,0.380381,3,7,0,69.658,0.986899,0.736279,0.0981541,0.728475,0.553004,0.676182,115,86,89,79
-67.4765,0.991183,0.380381,3,7,0,69.3948,0.931065,0.730839,0.359716,0.717291,0.509586,0.674989,117,94,93,87
-67.4005,0.999445,0.380381,3,7,0,67.94,0.722374,0.864303,0.484209,0.67313,0.840776,0.703559,86,83,110,92
-68.4238,0.941189,0.380381,3,7,0,68.7548,0.985752,0.911023,0.320947,0.728248,0.549987,0.713209,118,82,106,88
-68.5956,0.989859,0.380381,3,15,0,69.2699,0.977505,0.965064,0.280634,0.726613,0.463619,0.724134,118,83,112,82
-69.2812,0.968583,0.380381,3,9,0,72.0321,0.992847,0.751372,0.338134,0.72965,0.780991,0.679478,115,95,83,89
-69.6327,0.980058,0.380381,3,15,0,70.2673,0.993149,0.961897,0.489914,0.729709,0.120698,0.723501,118,93,120,81
-69.2527,1,0.380381,2,3,0,69.6572,0.991112,0.954526,0.211312,0.729308,0.437732,0.722024,117,95,117,92
-69.607,0.999893,0.380381,3,7,0,70.1785,0.996227,0.871358,0.67733,0.730316,0.3068,0.705028,120,91,105,73
-69.6907,0.999705,0.380381,3,7,0,69.7339,0.996532,0.854323,0.390522,0.730376,0.351878,0.701473,120,86,101,91
-70.1009,0.992339,0.380381,3,7,0,70.5448,0.997629,0.895797,0.499568,0.730592,0.52201,0.710085,120,91,103,88
-67.8538,0.994303,0.380381,2,7,0,71.2544,0.961182,0.948084,0.445485,0.723358,0.667689,0.72073,112,90,113,87
-67.401,0.997243,0.380381,3,15,0,68.4429,0.844065,0.708685,0.555354,0.699321,0.075982,0.670111,101,77,80,83
-67.118,0.999829,0.380381,3,7,0,67.5945,0.819423,0.927406,0.279926,0.694114,0.289203,0.716549,103,87,110,93
-67.5227,0.986523,0.380381,2,3,0,67.5479,0.783741,0.95345,0.469045,0.686486,0.705817,0.721809,96,77,116,81
-66.8766,0.99521,0.380381,2,7,0,67.8728,0.871177,0.883254,0.377142,0.704991,0.51802,0.707496,107,91,104,86
-67.4151,0.975117,0.380381,2,7,0,67.7289,0.797558,0.949892,0.141491,0.689452,0.521136,0.721093,93,86,116,90
-67.4131,0.999433,0.380381,3,7,0,67.5101,0.806795,0.952119,0.280866,0.691426,0.522105,0.721541,101,78,115,95
-67.8985,0.974615,0.380381,2,3,0,67.9309,0.722122,0.955715,0.185902,0.673074,0.853142,0.722263,93,76,113,86
-67.3399,1,0.380381,2,3,0,67.9084,0.781071,0.937241,0.159137,0.685911,0.230534,0.718542,91,80,117,88
-67.9008,0.98761,0.380381,3,7,0,68.3206,0.858493,0.977438,0.456082,0.702346,0.763642,0.726599,104,91,119,91
-70.5304,0.979557,0.380381,2,7,0,71.3378,0.850447,0.998556,0.186755,0.700661,0.164441,0.730775,110,89,120,83
-68.9764,0.999769,0.380381,3,7,0,70.6601,0.867776,0.993005,0.780014,0.704283,0.594894,0.729681,100,86,119,81
-71.1614,0.887103,0.380381,2,3,0,71.9807,0.501089,0.987912,0.239347,0.622715,0.378048,0.728675,74,72,119,91
-68.6738,0.997564,0.380381,3,7,0,71.664,0.980783,0.693253,0.310016,0.727264,0.710198,0.66669,118,80,83,83
-68.9845,1,0.380381,3,7,0,69.5016,0.991587,0.785414,0.43439,0.729401,0.833481,0.686846,120,95,99,78
-69.4908,0.987625,0.380381,3,7,0,69.9151,0.993445,0.950878,0.78817,0.729768,0.910033,0.721292,118,80,116,78
-67.2877,0.97089,0.380381,2,7,0,71.3143,0.950456,0.866986,0.795637,0.721207,0.685533,0.704118,114,82,105,88
-68.6,0.952822,0.380381,3,7,0,69.3311,0.705949,0.624831,0.845964,0.669506,0.259703,0.651316,86,82,85,87
-67.4346,0.947776,0.380381,3,7,0,70.4474,0.941396,0.93657,0.281387,0.719381,0.599864,0.718406,107,81,116,81
-66.9261,0.998643,0.380381,2,7,0,67.4188,0.897077,0.889535,0.629984,0.710349,0.675155,0.708794,109,83,109,90
-66.9025,0.997737,0.380381,3,7,0,67.0661,0.877601,0.828739,0.92669,0.706325,0.791735,0.696088,103,82,108,77
-66.9594,0.990754,0.380381,2,7,0,67.1798,0.886047,0.90867,0.700471,0.708074,0.667499,0.712728,103,81,107,88
-71.1795,0.846058,0.380381,3,11,0,72.5484,0.998985,0.938244,0.637951,0.730859,0.626692,0.718745,120,84,115,84
-68.4383,0.997773,0.380381,3,11,0,71.6764,0.639543,0.733025,0.511861,0.65465,0.420256,0.675469,77,77,91,84
-67.0711,0.959136,0.380381,3,7,0,69.7692,0.893239,0.926534,0.285528,0.709558,0.836424,0.716372,105,88,111,88
-68.725,0.961468,0.380381,2,7,0,68.8871,0.95761,0.983713,0.574277,0.722643,0.283347,0.727844,118,91,119,89
-67.9222,0.99945,0.380381,3,7,0,69.1011,0.703247,0.948411,0.382125,0.668907,0.73181,0.720796,91,92,116,86
-68.0835,0.98487,0.380381,1,1,0,68.1097,0.685781,0.950728,0.474169,0.665028,0.483473,0.721262,80,77,114,82
-68.3371,0.997903,0.380381,3,15,0,69.3271,0.805963,0.984384,0.604729,0.691249,0.15092,0.727977,97,76,119,85
-67.1019,0.978688,0.380381,4,15,0,69.5883,0.925672,0.814989,0.724233,0.716196,0.487237,0.693172,111,83,98,91
-68.1272,0.975595,0.380381,3,15,0,68.3377,0.976323,0.935617,0.594271,0.726378,0.510676,0.718213,116,90,110,78
-70.362,0.965806,0.380381,3,7,0,71.6166,0.990357,0.988752,0.229697,0.729158,0.391022,0.728841,119,84,118,88
-68.7601,0.993583,0.380381,4,15,0,71.1831,0.571149,0.890677,0.384131,0.639028,0.789071,0.70903,70,70,108,82
-69.5601,0.995822,0.380381,3,7,0,71.3391,0.886851,0.454205,0.57013,0.70824,0.734896,0.611639,111,80,61,68
-68.7585,1,0.380381,3,7,0,69.9925,0.929428,0.989112,0.881573,0.716959,0.668734,0.728912,114,88,118,90
-68.2831,0.999841,0.380381,3,7,0,68.8206,0.883356,0.985174,0.514352,0.707517,0.164481,0.728134,113,79,116,93
-67.5856,0.990436,0.380381,3,7,0,68.9292,0.733898,0.936438,0.326785,0.67566,0.201947,0.71838,87,75,114,89
-67.6732,0.993606,0.380381,3,7,0,68.0769,0.954199,0.943399,0.138734,0.721959,0.265975,0.719786,116,78,116,88
-66.9518,0.996554,0.380381,2,7,0,68.1131,0.866274,0.910516,0.727452,0.70397,0.395705,0.713106,100,85,111,92
-67.2944,0.977021,0.380381,2,7,0,68.0196,0.820869,0.94647,0.513772,0.694421,0.574115,0.720405,91,84,115,90
-67.0915,0.99856,0.380381,3,7,0,67.4003,0.880152,0.768656,0.620828,0.706854,0.461729,0.68323,112,88,99,79
-69.9832,0.843033,0.380381,2,3,0,70.2258,0.730318,0.458499,0.897691,0.674875,0.14338,0.612658,88,83,54,81
-70.0513,0.997522,0.380381,2,3,0,70.278,0.719234,0.458862,0.531547,0.672438,0.319713,0.612744,83,77,59,62
-67.804,0.980795,0.380381,3,7,0,71.8658,0.974188,0.85495,0.209966,0.725953,0.359303,0.701605,116,88,102,80
-69.3166,0.954647,0.380381,3,7,0,69.8664,0.975114,0.98633,0.660317,0.726138,0.770944,0.728362,117,84,120,95
-67.6313,0.999103,0.380381,4,15,0,70.0514,0.968335,0.869218,0.261549,0.724788,0.425876,0.704583,114,93,105,94
-67.5614,0.979696,0.380381,2,5,0,68.6528,0.710752,0.908833,0.670957,0.670567,0.537601,0.712761,90,85,109,76
-71.3738,0.740763,0.380381,2,3,0,71.5523,0.405735,0.953929,0.329302,0.600065,0.268367,0.721905,44,68,116,81
-67.0734,0.995124,0.380381,3,7,0,72.2036,0.784492,0.84163,0.653639,0.686647,0.338582,0.698809,98,86,105,76
-67.0364,0.995899,0.380381,3,7,0,67.3615,0.824153,0.79732,0.432447,0.695117,0.720625,0.689401,99,80,100,86
-68.0638,0.932557,0.380381,3,7,0,68.7046,0.874011,0.981274,0.647355,0.70558,0.513534,0.727361,100,77,118,92
-66.8856,0.99877,0.380381,2,7,0,68.4079,0.887591,0.876218,0.665879,0.708393,0.402742,0.706038,110,83,109,82
-67.4084,0.977167,0.380381,2,7,0,67.69,0.941427,0.765903,0.355691,0.719388,0.500163,0.682634,116,85,92,82
-71.392,0.955481,0.380381,4,15,0,71.5057,0.999131,0.943807,0.767763,0.730888,0.399244,0.719868,120,91,112,89
-71.318,0.999987,0.380381,2,3,0,71.514,0.999133,0.936337,0.472149,0.730888,0.334641,0.718359,120,85,109,86
-73.8736,0.916587,0.380381,4,15,0,77.0209,0.983243,0.230191,0.46784,0.727751,0.585975,0.557295,119,86,24,80
-68.8206,1,0.380381,3,7,0,75.4553,0.684915,0.616493,0.575829,0.664835,0.0921146,0.64942,76,80,77,82
-69.2068,0.966311,0.380381,2,3,0,70.1744,0.835837,0.488686,0.64306,0.697588,0.318384,0.619797,101,91,52,80
-68.6836,0.975886,0.380381,3,7,0,71.411,0.600587,0.759783,0.174787,0.645791,0.634214,0.681307,74,83,93,79
-68.0322,0.940532,0.380381,3,7,0,71.5938,0.979833,0.841269,0.759043,0.727075,0.825253,0.698732,119,88,99,81
-66.9309,0.998265,0.380381,3,7,0,68.1588,0.902377,0.843303,0.517058,0.711438,0.580916,0.69916,101,89,101,86
-67.5612,0.965816,0.380381,3,7,0,68.3596,0.863844,0.966101,0.759832,0.703463,0.770586,0.724342,104,85,112,85
-67.0208,0.995642,0.380381,3,7,0,67.8872,0.793705,0.859598,0.654899,0.688626,0.867872,0.702577,94,93,109,86
-67.2979,0.9736,0.380381,2,7,0,67.6137,0.948044,0.89758,0.300273,0.720722,0.518609,0.710452,114,79,105,80
-67.2606,0.998668,0.380381,3,7,0,67.4953,0.763722,0.913507,0.682192,0.682161,0.196542,0.713717,90,77,113,85
-72.0847,0.651688,0.380381,3,11,0,73.7659,0.99968,0.892697,0.187836,0.730996,0.393693,0.709447,120,91,107,91
