# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = AssymetricWSLS_model
# start_datetime = 2025-03-04 08:29:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/szh/AppData/Local/Temp/RtmpWMpWHD/standata-2a103b04951.json
# init = 2 (Default)
# random
#   seed = 901
# output
#   file = C:/Users/szh/Desktop/ACM/ACM2024/Assignment_2/simmodels/AssymetricWSLS-202503040929-2-29bfd2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/szh/Desktop/ACM/ACM2024/Assignment_2/simmodels/AssymetricWSLS-profile-202503040929-2-5af49c.csv
#   save_cmdstan_config = false (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=AssymetricWSLS_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_w,theta_l,theta_w_prior,theta_w_posterior,theta_l_prior,theta_l_posterior,prior_w_preds,posterior_w_preds,prior_l_preds,posterior_l_preds
# Adaptation terminated
# Step size = 0.360383
# Diagonal elements of inverse mass matrix:
# 1.29157, 1.81102
-67.0005,0.998746,0.360383,2,3,0,69.1387,0.804407,0.887473,0.835209,0.690916,0.707515,0.708369,93,83,103,87
-67.0103,0.901146,0.360383,4,15,0,69.9437,0.920906,0.876447,0.338659,0.715227,0.71189,0.706085,108,90,102,85
-66.9016,0.999405,0.360383,2,7,0,67.0727,0.887293,0.888298,0.624785,0.708331,0.308239,0.708539,110,85,106,82
-68.0374,0.956964,0.360383,2,5,0,68.8346,0.641239,0.854541,0.416562,0.655033,0.57143,0.701519,73,73,99,83
-67.8276,0.988656,0.360383,3,7,0,69.1385,0.955342,0.718575,0.455255,0.722188,0.79149,0.672293,115,82,90,80
-69.6374,0.992401,0.360383,3,15,0,69.8826,0.995403,0.932631,0.475121,0.730154,0.550173,0.717609,119,87,113,77
-67.4407,0.992879,0.360383,3,15,0,70.4276,0.829671,0.957948,0.594757,0.696285,0.584147,0.722711,108,89,113,85
-68.2634,0.990196,0.360383,2,7,0,68.4694,0.830371,0.984316,0.763889,0.696433,0.415268,0.727964,106,86,118,93
-66.968,0.985996,0.360383,2,7,0,69.0351,0.905674,0.827426,0.231564,0.712114,0.76863,0.69581,107,87,102,79
-67.9419,0.939634,0.360383,2,7,0,68.5571,0.813219,0.976214,0.807409,0.692795,0.472326,0.726356,93,79,119,80
-70.8794,0.98055,0.360383,3,7,0,71.037,0.892765,0.998964,0.339653,0.70946,0.898684,0.730855,107,84,120,88
-70.2269,0.988746,0.360383,3,7,0,71.7563,0.67941,0.995381,0.755373,0.663607,0.625587,0.730149,85,81,120,82
-69.2048,0.990088,0.360383,3,7,0,70.8726,0.961146,0.989601,0.651727,0.723351,0.698603,0.729009,116,81,120,87
-67.3089,0.997531,0.360383,4,15,0,69.3904,0.87945,0.723233,0.330868,0.706708,0.786706,0.673319,103,89,92,79
-67.0543,0.957195,0.360383,2,7,0,68.8026,0.925211,0.836862,0.446882,0.716103,0.354455,0.697804,110,93,103,87
-67.8731,0.973922,0.360383,3,7,0,68.2819,0.772676,0.67042,0.521886,0.684099,0.247639,0.661597,90,82,92,75
-68.6126,0.896044,0.360383,3,7,0,70.6752,0.963258,0.622922,0.506435,0.723774,0.477536,0.650883,117,81,77,83
-67.3509,1,0.360383,2,3,0,68.5868,0.939835,0.775838,0.224034,0.719066,0.89274,0.684783,113,89,90,81
-67.7926,0.998472,0.360383,4,15,0,67.9842,0.675652,0.900034,0.331065,0.662768,0.70216,0.710957,73,84,107,83
-68.1418,0.998747,0.360383,3,15,0,68.6659,0.953261,0.970585,0.698088,0.72177,0.915538,0.725236,114,84,118,84
-68.8463,0.995184,0.360383,3,7,0,69.4088,0.988161,0.94449,0.46654,0.728725,0.64249,0.720006,116,78,114,87
-68.322,0.996722,0.360383,3,15,0,69.1067,0.979809,0.749663,0.397885,0.72707,0.807606,0.679105,119,78,82,76
-67.3469,0.940567,0.360383,2,7,0,73.1959,0.810694,0.948237,0.637678,0.692257,0.414582,0.72076,90,80,112,87
-68.6526,0.979272,0.360383,3,7,0,68.8104,0.950654,0.59044,0.797082,0.721247,0.514354,0.643466,110,83,68,76
-67.947,1,0.360383,3,7,0,69.1024,0.971767,0.932141,0.886857,0.725472,0.273724,0.717509,117,95,114,79
-67.9676,0.999808,0.360383,3,7,0,68.6198,0.674311,0.770311,0.407889,0.662468,0.645301,0.683588,78,85,88,85
-68.99,0.946059,0.360383,2,3,0,69.2644,0.626412,0.661799,0.779837,0.651676,0.77692,0.659664,78,67,85,81
-70.0845,0.95973,0.360383,2,3,0,70.2024,0.528973,0.654891,0.435123,0.629244,0.395081,0.658112,71,77,77,76
-69.8139,1,0.360383,1,1,0,70.2219,0.534607,0.685303,0.388173,0.630557,0.49829,0.664921,63,72,94,81
-70.0623,0.992557,0.360383,2,3,0,70.2347,0.531418,0.653869,0.397646,0.629814,0.403645,0.657882,57,70,80,81
-67.9524,1,0.360383,2,3,0,70.0182,0.666115,0.792305,0.48608,0.660633,0.168129,0.688326,72,88,98,91
-67.0764,0.905194,0.360383,3,7,0,71.1552,0.928355,0.837305,0.663569,0.716741,0.236407,0.697897,112,84,97,82
-66.9048,0.994436,0.360383,2,7,0,67.5537,0.892402,0.84166,0.0499698,0.709386,0.448736,0.698815,105,90,96,79
-66.8838,0.998309,0.360383,3,7,0,66.9876,0.8453,0.877183,0.633578,0.69958,0.534838,0.706238,109,88,109,83
-66.884,0.991769,0.360383,3,7,0,67.1831,0.883113,0.881301,0.392252,0.707467,0.412398,0.707092,101,92,105,78
-69.8028,0.914668,0.360383,3,9,0,70.1889,0.989646,0.980694,0.325932,0.729018,0.643932,0.727246,117,86,119,86
-69.7164,0.999985,0.360383,2,3,0,69.9961,0.991432,0.973715,0.769732,0.729371,0.617238,0.725859,119,79,115,92
-70.6989,0.986252,0.360383,3,15,0,72.2861,0.998076,0.725109,0.737908,0.73068,0.602462,0.673731,119,88,83,75
-69.4166,0.958721,0.360383,3,15,0,71.8859,0.977657,0.986425,0.422611,0.726643,0.81691,0.728381,117,91,119,79
-70.1599,0.996592,0.360383,3,7,0,71.0391,0.957323,0.996422,0.175681,0.722586,0.817468,0.730354,114,84,119,86
-68.0087,0.996065,0.360383,3,15,0,70.5871,0.669373,0.93146,0.829386,0.661363,0.748019,0.717371,85,78,112,71
-67.1182,0.96622,0.360383,1,3,0,68.7443,0.790368,0.909352,0.88254,0.68791,0.393711,0.712867,105,84,109,88
-67.5934,0.980832,0.360383,3,7,0,67.9695,0.734611,0.937743,0.20838,0.675816,0.627559,0.718643,100,84,117,88
-67.6317,0.997053,0.360383,1,1,0,67.6574,0.728559,0.937773,0.637319,0.674489,0.210116,0.71865,95,74,117,83
-66.9903,1,0.360383,3,7,0,67.889,0.802715,0.852312,0.248371,0.690555,0.425741,0.701052,99,71,107,84
-67.7947,0.968268,0.360383,3,7,0,67.9331,0.961671,0.942262,0.305144,0.723456,0.24286,0.719556,117,84,115,85
-67.3066,0.991352,0.360383,2,7,0,69.0353,0.924812,0.93832,0.464005,0.716022,0.601315,0.71876,116,88,116,88
-67.451,0.997255,0.360383,3,7,0,67.7198,0.95508,0.911363,0.892388,0.722136,0.652787,0.713279,110,86,104,75
-67.3332,0.998751,0.360383,4,15,0,67.6276,0.952985,0.879491,0.741669,0.721715,0.362613,0.706717,114,93,106,90
-68.5589,0.979222,0.360383,3,11,0,69.3219,0.986028,0.930553,0.195264,0.728303,0.2865,0.717187,118,88,111,83
-67.8036,0.946341,0.360383,2,7,0,74.85,0.944647,0.961083,0.384627,0.720037,0.676307,0.723339,115,81,115,90
-67.7367,0.996015,0.360383,3,15,0,68.5927,0.912823,0.969221,0.588975,0.713578,0.491752,0.724964,104,87,116,78
-67.1988,0.999099,0.360383,3,7,0,68.2498,0.777525,0.914693,0.53421,0.685146,0.817531,0.713959,83,77,109,93
-66.8979,0.971955,0.360383,1,3,0,67.9328,0.85634,0.89311,0.414428,0.701895,0.650408,0.709532,107,84,112,76
-67.1991,0.975141,0.360383,3,7,0,68.2731,0.916813,0.931711,0.788683,0.714392,0.701542,0.717422,107,80,113,82
-67.0446,0.998608,0.360383,3,7,0,67.4957,0.789498,0.878249,0.542754,0.687724,0.716404,0.706459,91,87,101,88
-67.4323,0.98826,0.360383,3,7,0,67.5604,0.937989,0.93999,0.39518,0.718693,0.214357,0.719098,116,86,116,91
-66.9504,0.970622,0.360383,2,7,0,70.101,0.854063,0.908905,0.521,0.701419,0.533709,0.712776,100,78,102,88
-68.2064,0.968444,0.360383,3,7,0,68.2941,0.962421,0.96672,0.657309,0.723606,0.834972,0.724465,117,92,116,84
-69.4932,0.984158,0.360383,3,7,0,70.3863,0.524227,0.931697,0.589536,0.628136,0.696381,0.717419,56,86,114,78
-70.9572,0.70707,0.360383,2,7,0,78.2707,0.994773,0.988826,0.518085,0.73003,0.316465,0.728856,119,87,119,91
-70.5655,0.999818,0.360383,2,3,0,71.1962,0.994577,0.983537,0.837273,0.729991,0.63789,0.727809,119,91,119,90
-70.2936,0.999762,0.360383,2,3,0,70.7058,0.992185,0.984943,0.859204,0.729519,0.479611,0.728088,118,90,117,80
-69.1698,0.99624,0.360383,3,15,0,71.8221,0.962187,0.988958,0.307911,0.72356,0.727853,0.728882,116,87,120,91
-67.4239,0.999623,0.360383,3,7,0,69.3476,0.937307,0.939821,0.129121,0.718555,0.316973,0.719064,109,83,113,89
-68.2503,0.964027,0.360383,3,7,0,71.2357,0.983295,0.815757,0.783951,0.727762,0.610755,0.693335,115,87,102,94
-68.8681,0.965301,0.360383,3,15,0,69.442,0.982106,0.967977,0.415561,0.727526,0.50861,0.724716,115,86,120,80
-68.7595,1,0.360383,2,3,0,68.898,0.979658,0.968223,0.354738,0.72704,0.555942,0.724765,118,92,119,83
-68.759,0.998068,0.360383,3,7,0,69.7053,0.989276,0.923961,0.7614,0.728945,0.490953,0.715848,119,94,111,93
-69.881,0.983581,0.360383,3,15,0,70.3969,0.984068,0.988597,0.750495,0.727915,0.67604,0.728811,119,98,119,80
-70.1764,0.992951,0.360383,3,15,0,71.6844,0.927517,0.997527,0.264308,0.716571,0.606142,0.730572,107,91,120,81
-68.7639,0.982296,0.360383,4,15,0,73.5411,0.910431,0.539397,0.557107,0.713088,0.40511,0.631672,111,83,74,82
-67.1475,1,0.360383,3,7,0,69.2759,0.793657,0.794022,0.262354,0.688616,0.668448,0.688694,101,85,104,86
-67.3152,0.99026,0.360383,3,15,0,67.561,0.9445,0.91394,0.809457,0.720008,0.444199,0.713806,114,86,112,83
-66.891,0.99413,0.360383,2,7,0,67.8612,0.876179,0.834608,0.642973,0.70603,0.306105,0.697328,100,81,101,83
-66.894,0.989956,0.360383,4,15,0,67.3908,0.836352,0.870306,0.53826,0.697696,0.704106,0.704809,97,81,108,93
-67.2001,0.980284,0.360383,2,7,0,67.606,0.912182,0.763789,0.282445,0.713447,0.836757,0.682176,110,86,87,87
-67.3801,0.996273,0.360383,3,7,0,67.5898,0.774161,0.938102,0.597526,0.68442,0.0984965,0.718716,90,73,114,80
-68.9267,0.930398,0.360383,4,15,0,69.7736,0.982297,0.969857,0.586272,0.727564,0.7205,0.725091,118,97,118,84
-69.2087,0.978467,0.360383,2,5,0,71.5776,0.99426,0.843107,0.608676,0.729928,0.294843,0.699119,118,82,108,78
-68.4918,0.999101,0.360383,2,7,0,70.5992,0.987764,0.839007,0.641761,0.728646,0.896491,0.698256,117,90,108,81
-67.2305,0.982389,0.360383,2,7,0,69.7068,0.896298,0.943506,0.326699,0.710188,0.331542,0.719807,101,87,113,90
-66.9637,0.992901,0.360383,2,7,0,67.8093,0.90331,0.825295,0.184077,0.711629,0.68431,0.695359,102,75,101,89
-67.3374,0.984652,0.360383,2,3,0,67.373,0.931547,0.760527,0.862243,0.717389,0.278954,0.681468,112,82,92,88
-67.8762,0.978108,0.360383,2,3,0,67.9306,0.950827,0.698201,0.269579,0.721281,0.294974,0.667789,113,85,88,73
-67.2457,1,0.360383,3,7,0,67.8473,0.934027,0.789142,0.407834,0.717892,0.575322,0.687647,114,86,97,82
-67.2538,1,0.360383,3,7,0,67.3495,0.944699,0.825705,0.447699,0.720048,0.414303,0.695446,117,90,96,80
-67.0688,0.994871,0.360383,3,15,0,67.8447,0.868848,0.772469,0.544144,0.704506,0.512851,0.684055,112,84,92,86
-67.1503,0.998036,0.360383,3,7,0,67.3202,0.931761,0.905061,0.244539,0.717432,0.198679,0.711988,111,90,112,91
-67.7507,0.992584,0.360383,3,7,0,67.9276,0.675784,0.880639,0.310819,0.662797,0.677475,0.706955,83,73,101,81
-67.042,1,0.360383,3,7,0,67.8908,0.894596,0.788273,0.644028,0.709838,0.336849,0.68746,103,73,89,79
-68.285,0.957104,0.360383,2,7,0,68.9629,0.977872,0.945174,0.335185,0.726686,0.824643,0.720144,115,77,114,83
-67.7141,1,0.360383,3,7,0,68.4968,0.963264,0.773229,0.348286,0.723775,0.114603,0.684219,114,89,101,79
-68.2645,0.984291,0.360383,3,7,0,68.5836,0.979426,0.937134,0.517368,0.726994,0.88621,0.71852,119,89,110,86
-66.8673,0.978288,0.360383,2,7,0,70.4579,0.871262,0.87478,0.289638,0.705008,0.556345,0.705739,104,80,105,83
-67.3588,0.9819,0.360383,2,7,0,67.7054,0.92751,0.748937,0.629186,0.71657,0.291493,0.678947,112,102,85,77
-68.9749,0.84253,0.360383,1,3,0,69.9979,0.942806,0.542571,0.44548,0.719666,0.340269,0.63241,115,91,80,78
-68.8883,0.991349,0.360383,3,7,0,71.6771,0.883717,0.992235,0.446114,0.707592,0.338324,0.729529,107,96,118,90
-67.8364,0.999651,0.360383,3,7,0,69.0946,0.926796,0.969837,0.693531,0.716425,0.251911,0.725087,111,80,118,85
-67.2366,0.999906,0.360383,3,7,0,67.8664,0.782717,0.78176,0.650712,0.686265,0.682492,0.686059,95,82,89,88
-66.8633,0.995004,0.360383,2,5,0,67.438,0.871801,0.864171,0.639103,0.70512,0.477611,0.703531,108,89,101,77
-66.9919,0.980265,0.360383,2,7,0,67.5964,0.820286,0.816738,0.39239,0.694297,0.5044,0.693544,92,79,101,80
-67.8589,0.948066,0.360383,3,11,0,68.6784,0.970933,0.785157,0.573831,0.725305,0.181939,0.68679,114,92,93,89
-67.8388,0.973514,0.360383,3,15,0,68.6624,0.872549,0.975772,0.378092,0.705276,0.0940631,0.726268,105,82,117,84
-67.1991,0.993838,0.360383,3,7,0,68.1587,0.943443,0.870613,0.283858,0.719795,0.164603,0.704873,110,94,101,83
-68.15,0.980914,0.360383,2,7,0,68.8057,0.982593,0.858194,0.753507,0.727622,0.326173,0.702283,119,98,111,80
-67.7283,0.99994,0.360383,2,3,0,68.1671,0.971438,0.843498,0.280969,0.725406,0.382339,0.699201,118,87,103,88
-67.9048,0.989528,0.360383,3,15,0,68.4017,0.950104,0.962607,0.536732,0.721136,0.855258,0.723643,116,87,114,84
-67.7661,0.996447,0.360383,3,15,0,68.6432,0.875792,0.973533,0.847628,0.705949,0.598657,0.725823,99,85,119,88
-67.5241,1,0.360383,3,7,0,67.7887,0.890414,0.963378,0.83317,0.708976,0.361922,0.723798,104,78,116,85
-68.2314,0.988455,0.360383,2,3,0,68.2721,0.936874,0.979109,0.399189,0.718468,0.330629,0.726931,116,84,118,89
-67.9498,0.999247,0.360383,3,7,0,68.552,0.960528,0.955617,0.293003,0.723227,0.876657,0.722243,115,93,116,78
-67.248,0.999402,0.360383,3,7,0,68.1641,0.870522,0.733626,0.279404,0.704854,0.515367,0.6756,110,87,86,70
-67.0786,1,0.360383,3,7,0,67.2831,0.835083,0.927172,0.113889,0.697429,0.152292,0.716501,105,81,112,91
-67.1477,0.999089,0.360383,3,7,0,67.2431,0.853423,0.938622,0.635185,0.701285,0.265433,0.718821,94,89,112,91
-67.0523,0.999782,0.360383,3,7,0,67.2406,0.85592,0.777599,0.501085,0.701808,0.219899,0.685162,98,89,89,82
-67.641,0.929639,0.360383,4,15,0,68.8597,0.952788,0.94248,0.207803,0.721676,0.404758,0.7196,117,86,114,98
-68.4208,0.992148,0.360383,3,7,0,68.8234,0.617737,0.924717,0.146921,0.649704,0.692732,0.716002,80,75,109,83
-67.4403,0.998866,0.360383,3,7,0,68.9046,0.900229,0.957662,0.356637,0.710997,0.497932,0.722653,109,93,117,94
-67.892,0.987189,0.360383,3,7,0,68.6515,0.975519,0.898083,0.578439,0.726218,0.176624,0.710555,114,75,105,79
-67.414,0.996374,0.360383,3,7,0,68.2498,0.722896,0.885523,0.240781,0.673244,0.827209,0.707965,79,78,106,82
-67.221,0.953869,0.360383,3,7,0,68.8529,0.772099,0.800824,0.210333,0.683975,0.83156,0.690151,83,79,96,87
-67.2319,0.99482,0.360383,3,7,0,67.5284,0.880412,0.946173,0.569907,0.706908,0.911792,0.720345,96,75,106,86
-67.4437,0.993661,0.360383,3,7,0,67.8006,0.820514,0.956775,0.649371,0.694345,0.224763,0.722476,98,83,113,93
-69.1954,0.961739,0.360383,2,7,0,69.5668,0.678841,0.98626,0.411141,0.66348,0.285551,0.728349,92,68,118,84
-69.6092,0.910557,0.360383,2,3,0,70.9411,0.629445,0.986068,0.216024,0.652364,0.470801,0.728311,79,74,116,88
-70.4821,0.992734,0.360383,4,15,0,72.1395,0.933633,0.393681,0.600633,0.717812,0.548466,0.597169,114,91,52,77
-67.2402,1,0.360383,3,7,0,70.9527,0.748496,0.866429,0.423756,0.678851,0.677077,0.704002,89,78,103,82
-70.8052,0.804531,0.360383,2,3,0,71.1408,0.435488,0.944717,0.739921,0.607183,0.35708,0.720052,54,67,113,80
-69.9987,1,0.360383,3,7,0,72.3343,0.991836,0.980025,0.406931,0.72945,0.395234,0.727113,118,88,115,79
-68.006,0.998305,0.360383,3,7,0,70.6486,0.944935,0.665886,0.247287,0.720095,0.679716,0.660581,114,90,89,82
-68.3439,0.922162,0.360383,4,15,0,70.6268,0.701916,0.970199,0.820292,0.668612,0.34884,0.725159,89,87,118,82
-68.6187,0.95725,0.360383,4,15,0,70.689,0.786827,0.566254,0.468473,0.68715,0.567724,0.637898,94,82,57,75
-68.8658,0.998633,0.360383,4,15,0,68.9371,0.927577,0.990432,0.317747,0.716583,0.215466,0.729173,111,80,120,81
-69.3011,0.997211,0.360383,1,3,0,69.4885,0.934585,0.993564,0.562679,0.718004,0.563593,0.729791,112,81,117,86
-67.325,0.993692,0.360383,3,15,0,71.0561,0.944902,0.799272,0.67439,0.720089,0.736506,0.689819,113,87,96,80
-67.4022,0.997818,0.360383,3,7,0,67.6013,0.725514,0.88847,0.195363,0.67382,0.420176,0.708574,93,82,109,91
-68.013,0.96559,0.360383,3,7,0,68.6941,0.665567,0.77686,0.860622,0.66051,0.396398,0.685003,82,72,93,85
-68.3975,0.98433,0.360383,3,7,0,68.9481,0.950108,0.979393,0.256181,0.721137,0.774005,0.726988,110,87,115,89
-68.4189,0.997409,0.360383,3,15,0,68.9253,0.934783,0.596763,0.814146,0.718045,0.339443,0.644915,113,89,71,73
-67.8651,0.990849,0.360383,2,3,0,68.7595,0.902799,0.643835,0.708944,0.711524,0.749182,0.65562,110,86,82,71
-67.8589,1,0.360383,4,15,0,68.4408,0.935601,0.96792,0.352744,0.71821,0.270069,0.724705,107,79,115,78
-72.0731,0.947479,0.360383,3,11,0,73.3689,0.999683,0.844981,0.371248,0.730996,0.389545,0.699513,120,92,105,74
-69.4847,0.987925,0.360383,3,7,0,72.5365,0.995647,0.887007,0.693601,0.730202,0.379577,0.708272,118,98,102,92
-67.8989,0.98384,0.360383,3,15,0,70.596,0.78766,0.972013,0.659143,0.687329,0.442525,0.72552,85,83,115,92
-67.5373,0.995512,0.360383,3,7,0,68.3479,0.961299,0.814516,0.422777,0.723382,0.297464,0.693071,117,82,99,74
-67.7924,0.998731,0.360383,3,15,0,67.8281,0.675373,0.899235,0.249349,0.662705,0.524618,0.710792,76,78,110,85
-67.6835,1,0.360383,1,1,0,67.8141,0.686953,0.892368,0.620378,0.665289,0.23429,0.709379,73,75,109,79
-67.4787,0.998923,0.360383,3,7,0,67.8728,0.732684,0.921153,0.498874,0.675394,0.646706,0.715277,87,79,107,77
-67.3309,1,0.360383,2,3,0,67.4943,0.761846,0.924264,0.454836,0.681754,0.47498,0.71591,91,89,112,87
-70.0121,0.957362,0.360383,3,7,0,70.1946,0.924455,0.997141,0.668805,0.715949,0.257922,0.730496,106,97,120,95
-67.2999,0.990781,0.360383,3,15,0,71.0502,0.94433,0.805335,0.197384,0.719973,0.407831,0.691114,115,84,92,82
-67.3719,0.997595,0.360383,3,7,0,67.4636,0.761696,0.929931,0.894843,0.681722,0.629527,0.717061,99,81,110,85
-67.3364,0.985947,0.360383,3,7,0,68.2999,0.918914,0.944618,0.0630931,0.714821,0.690014,0.720032,111,74,114,87
-66.8819,0.998301,0.360383,2,7,0,67.4094,0.848831,0.879682,0.49031,0.700322,0.458453,0.706756,109,82,106,88
-67.5453,0.96929,0.360383,2,7,0,67.9642,0.964556,0.849811,0.43751,0.724033,0.84413,0.700528,111,74,105,89
-67.9965,0.972042,0.360383,3,7,0,69.3867,0.704064,0.954067,0.281767,0.669088,0.778238,0.721932,94,86,111,77
-68.0726,0.992248,0.360383,1,1,0,68.115,0.69057,0.952523,0.272804,0.666094,0.791512,0.721622,81,75,111,89
-67.5723,0.970196,0.360383,4,15,0,69.4574,0.822366,0.963815,0.573501,0.694738,0.496847,0.723885,102,86,117,83
-68.4989,0.975474,0.360383,3,7,0,69.1061,0.732133,0.980445,0.438125,0.675273,0.460722,0.727196,88,83,118,81
-69.6261,0.999074,0.360383,3,7,0,70.0224,0.943099,0.994971,0.870663,0.719725,0.416003,0.730069,112,86,120,84
-68.5726,0.993402,0.360383,4,15,0,69.7117,0.933857,0.986155,0.471844,0.717857,0.562077,0.728328,110,94,120,85
-67.1147,0.996642,0.360383,4,15,0,68.9723,0.816523,0.780851,0.520851,0.693498,0.4193,0.685864,98,95,89,87
-67.1322,0.956987,0.360383,3,7,0,68.0437,0.847447,0.936294,0.330146,0.700031,0.58177,0.71835,102,90,112,94
-67.1776,0.926302,0.360383,3,7,0,70.5773,0.897477,0.756474,0.614851,0.710431,0.610859,0.680588,109,87,98,80
-67.7988,0.970375,0.360383,3,7,0,68.02,0.928491,0.967902,0.531558,0.716769,0.91042,0.724701,109,81,116,80
-67.1844,0.985757,0.360383,2,7,0,69.0043,0.888491,0.940894,0.153518,0.708579,0.655597,0.71928,104,90,114,82
-68.533,0.94536,0.360383,2,7,0,69.8669,0.988518,0.864794,0.620519,0.728795,0.597645,0.703661,118,91,108,86
-68.2183,0.998564,0.360383,3,7,0,68.6566,0.982009,0.912644,0.446581,0.727507,0.701697,0.713541,120,93,112,89
-68.4369,0.993952,0.360383,3,7,0,69.4085,0.601224,0.887103,0.87277,0.645936,0.416247,0.708292,73,77,107,77
-67.9185,1,0.360383,3,7,0,68.6238,0.655435,0.846908,0.717742,0.658234,0.360806,0.699918,80,75,103,78
-69.0413,0.937282,0.360383,2,3,0,69.2414,0.548899,0.818166,0.148148,0.63388,0.424862,0.693847,61,65,102,88
-67.4565,1,0.360383,2,3,0,69.0479,0.745647,0.774028,0.290551,0.678229,0.782242,0.684392,82,86,87,82
-67.2159,0.999869,0.360383,3,7,0,67.696,0.898569,0.941584,0.75732,0.710655,0.137653,0.71942,109,88,114,85
-68.081,0.979816,0.360383,2,5,0,68.5187,0.948595,0.661716,0.721754,0.720833,0.732641,0.659646,113,89,75,76
-67.8665,1,0.360383,1,1,0,68.0704,0.948196,0.693845,0.813092,0.720752,0.677264,0.666822,113,83,82,81
-67.0892,0.90656,0.360383,3,7,0,70.1919,0.922516,0.906829,0.460484,0.715554,0.860001,0.712351,114,90,112,87
-68.7526,0.943506,0.360383,2,7,0,71.4514,0.989586,0.793836,0.374935,0.729006,0.48154,0.688654,118,97,105,77
-66.9916,0.982069,0.360383,2,7,0,70.1277,0.875665,0.917978,0.279243,0.705923,0.553768,0.71463,107,90,115,77
-68.351,0.965804,0.360383,2,7,0,68.5776,0.843471,0.986134,0.490997,0.699196,0.61847,0.728324,97,79,119,93
-67.4814,0.985678,0.360383,2,7,0,69.3205,0.927528,0.951488,0.221064,0.716573,0.747004,0.721414,113,91,117,89
-66.8944,0.998914,0.360383,2,7,0,67.5238,0.89419,0.865793,0.331775,0.709754,0.52715,0.70387,109,87,100,80
-66.9177,0.995959,0.360383,3,7,0,67.1154,0.832264,0.885462,0.811445,0.696833,0.560322,0.707953,101,83,97,89
-66.9695,0.998812,0.360383,3,7,0,67.0149,0.872316,0.914064,0.439805,0.705227,0.756406,0.713831,106,83,107,89
-67.6941,0.977115,0.360383,2,7,0,68.0473,0.861322,0.971223,0.619576,0.702937,0.756138,0.725363,95,77,116,85
-68.2992,0.991438,0.360383,2,3,0,68.3369,0.796969,0.983112,0.660053,0.689326,0.619041,0.727725,88,73,119,88
-68.3738,0.989104,0.360383,3,7,0,68.7286,0.928363,0.595776,0.80994,0.716743,0.678495,0.644689,114,89,70,82
-68.8094,0.965906,0.360383,1,1,0,68.8354,0.93508,0.552014,0.810798,0.718105,0.630363,0.634603,111,92,62,79
-68.7764,0.999852,0.360383,4,15,0,69.0239,0.924724,0.546646,0.584977,0.716004,0.655424,0.633357,111,93,69,80
-69.0308,0.998504,0.360383,4,15,0,70.8308,0.631901,0.973855,0.382747,0.65292,0.495182,0.725887,74,69,116,94
-68.7035,0.980039,0.360383,2,3,0,69.7058,0.611433,0.948244,0.876353,0.648268,0.221109,0.720762,73,86,108,86
-69.5065,0.664797,0.360383,2,7,0,77.1479,0.975314,0.98878,0.630413,0.726177,0.579918,0.728847,115,89,120,87
-68.4881,0.982557,0.360383,2,7,0,70.7872,0.96252,0.976272,0.467487,0.723626,0.734978,0.726368,115,84,119,84
-67.0733,0.99492,0.360383,2,7,0,68.5616,0.917894,0.909734,0.729311,0.714613,0.473113,0.712946,107,89,113,92
-67.0023,0.999206,0.360383,3,7,0,67.1877,0.79843,0.860304,0.512792,0.689639,0.714038,0.702724,97,80,109,91
-68.073,0.891101,0.360383,1,3,0,69.2833,0.637481,0.852196,0.431916,0.654184,0.803672,0.701028,91,85,98,87
-67.0946,0.962946,0.360383,1,3,0,68.8084,0.77832,0.847214,0.768545,0.685318,0.155556,0.699982,93,86,96,86
-69.4591,0.916248,0.360383,4,15,0,69.7656,0.754025,0.494845,0.178536,0.680055,0.688867,0.621247,83,89,63,81
-67.1273,1,0.360383,3,7,0,69.5365,0.776402,0.893201,0.751456,0.684904,0.721882,0.70955,92,91,103,89
-67.0929,0.991784,0.360383,3,7,0,67.5699,0.877487,0.932681,0.339964,0.706301,0.370816,0.717619,107,93,112,84
-67.7828,0.983127,0.360383,2,7,0,68.0424,0.82372,0.972274,0.583076,0.695025,0.676748,0.725573,93,81,115,86
-68.5874,0.987784,0.360383,4,15,0,69.0977,0.835056,0.989084,0.565497,0.697423,0.669334,0.728907,103,74,117,84
