# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = AssymetricWSLS_model
# start_datetime = 2025-03-06 12:43:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/emily/AppData/Local/Temp/RtmpOIJBhk/standata-250855cd7c9f.json
# init = 2 (Default)
# random
#   seed = 901
# output
#   file = C:/Users/emily/OneDrive/R/R - Datascripts/Msc Advanced Comp Modelling/Portfolio/ACM2024/Assignment_2/simmodels/AssymetricWSLS-202503061343-2-36e071.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/emily/OneDrive/R/R - Datascripts/Msc Advanced Comp Modelling/Portfolio/ACM2024/Assignment_2/simmodels/AssymetricWSLS-profile-202503061343-2-9310ca.csv
#   save_cmdstan_config = false (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=AssymetricWSLS_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_w,theta_l,theta_w_prior,theta_w_posterior,theta_l_prior,theta_l_posterior,prior_w_preds,posterior_w_preds,prior_l_preds,posterior_l_preds
# Adaptation terminated
# Step size = 0.228292
# Diagonal elements of inverse mass matrix:
# 1.45037, 1.82274
-68.4414,0.996735,0.228292,3,11,0,71.612,0.995064,0.721603,0.250463,0.730087,0.470005,0.67296,30,92,55,76
-68.7278,0.988879,0.228292,2,3,0,68.8872,0.994534,0.645236,0.288256,0.729982,0.708848,0.655936,36,86,87,82
-68.5775,1,0.228292,4,15,0,69.7443,0.993533,0.958047,0.771863,0.729785,0.438551,0.722731,91,83,49,84
-68.7599,0.99934,0.228292,4,15,0,69.5854,0.994536,0.639908,0.843702,0.729983,0.280325,0.654733,106,92,31,73
-66.2919,0.995001,0.228292,3,11,0,69.7603,0.956055,0.824561,0.673741,0.722331,0.39079,0.695204,82,86,45,79
-67.7376,0.98356,0.228292,3,15,0,69.1869,0.990309,0.918164,0.523415,0.729149,0.396129,0.714668,64,77,53,85
-67.8168,0.999186,0.228292,3,7,0,67.9417,0.989391,0.937162,0.545058,0.728968,0.212291,0.718526,69,89,27,87
-68.8248,0.99822,0.228292,3,11,0,69.6713,0.997489,0.832168,0.853716,0.730565,0.403905,0.696813,108,86,50,89
-67.4732,0.994635,0.228292,3,15,0,68.9637,0.988491,0.771031,0.0956418,0.72879,0.396273,0.683744,12,79,44,83
-66.0021,0.997638,0.228292,3,15,0,67.6571,0.920027,0.821686,0.27727,0.715048,0.829653,0.694594,29,88,103,83
-67.5666,0.981751,0.228292,4,15,0,67.989,0.990717,0.844894,0.589617,0.72923,0.224034,0.699495,71,90,30,83
-67.9997,0.998612,0.228292,2,7,0,68.181,0.994014,0.867709,0.168775,0.72988,0.111888,0.704269,23,79,18,85
-67.3816,0.999846,0.228292,3,7,0,68.0616,0.987718,0.889801,0.735219,0.728637,0.680682,0.708849,94,82,85,91
-66.5183,0.99742,0.228292,3,15,0,68.3,0.833716,0.688011,0.64249,0.69714,0.653802,0.665524,66,88,79,87
-66.3761,0.999868,0.228292,3,15,0,66.7154,0.879101,0.689759,0.724477,0.706636,0.643976,0.665913,77,79,73,80
-66.909,0.991859,0.228292,3,7,0,67.0376,0.90522,0.599199,0.575962,0.712021,0.920014,0.645473,62,81,110,78
-68.0254,0.984762,0.228292,3,7,0,68.34,0.939746,0.478246,0.246955,0.719048,0.797082,0.617334,24,91,95,79
-66.8839,0.998742,0.228292,3,7,0,68.9609,0.81433,0.638635,0.296246,0.693032,0.655492,0.654445,31,79,71,75
-67.1632,0.97066,0.228292,4,15,0,69.0512,0.972586,0.666758,0.657489,0.725635,0.334984,0.660777,75,90,35,78
-67.1118,0.995333,0.228292,4,15,0,67.8579,0.732007,0.934492,0.395081,0.675246,0.796534,0.717986,41,79,101,88
-66.2668,0.999974,0.228292,4,15,0,67.2728,0.916859,0.92781,0.788435,0.714402,0.30549,0.716631,95,79,34,87
-66.3814,0.999088,0.228292,4,15,0,66.6359,0.958735,0.884211,0.352226,0.722868,0.0789777,0.707694,43,84,6,87
-66.2808,0.996046,0.228292,4,15,0,67.1536,0.805177,0.880795,0.687561,0.691081,0.175258,0.706987,78,78,17,94
-66.3685,0.998268,0.228292,2,3,0,66.3792,0.792817,0.885478,0.376403,0.688436,0.432276,0.707956,45,77,45,89
-66.539,0.983013,0.228292,3,15,0,68.2804,0.762193,0.814407,0.657483,0.68183,0.843681,0.693048,83,76,94,83
-66.3871,0.998097,0.228292,3,7,0,66.8419,0.811763,0.744244,0.332549,0.692485,0.350147,0.677923,35,88,41,73
-66.2215,0.997277,0.228292,3,15,0,66.7547,0.9256,0.917272,0.457661,0.716182,0.653737,0.714486,49,85,74,92
-66.4047,0.995943,0.228292,3,15,0,67.236,0.960456,0.882267,0.648797,0.723213,0.495523,0.707292,82,88,56,95
-67.3066,0.991863,0.228292,4,15,0,67.5861,0.793246,0.971777,0.26787,0.688528,0.229609,0.725474,30,85,21,75
-67.6995,0.998162,0.228292,3,7,0,68.169,0.777687,0.979667,0.749863,0.685181,0.829386,0.727042,86,81,97,78
-67.1654,0.999136,0.228292,3,7,0,67.9614,0.857543,0.976597,0.682242,0.702147,0.477149,0.726432,80,79,62,99
-68.9457,0.996212,0.228292,3,7,0,69.1286,0.880407,0.996576,0.495285,0.706907,0.48859,0.730385,66,92,62,73
-68.9036,0.999951,0.228292,3,7,0,69.0062,0.895252,0.996451,0.0771572,0.709973,0.446675,0.73036,9,88,53,89
-67.3539,0.995078,0.228292,3,15,0,69.3177,0.927254,0.980546,0.382472,0.716518,0.372019,0.727217,47,90,44,89
-67.5741,0.998047,0.228292,4,15,0,68.1356,0.8316,0.983414,0.580263,0.696693,0.34987,0.727785,74,97,46,78
-69.6443,0.984257,0.228292,3,7,0,69.8001,0.709844,0.995299,0.362613,0.670367,0.36368,0.730133,45,81,56,94
-65.9687,0.996208,0.228292,3,15,0,71.2329,0.902096,0.814428,0.809527,0.71138,0.751051,0.693052,98,85,87,80
-66.0709,0.9945,0.228292,2,7,0,66.571,0.838032,0.842038,0.438477,0.698051,0.743578,0.698894,52,82,83,95
-66.8755,0.982455,0.228292,3,7,0,67.4257,0.73657,0.756261,0.262566,0.676245,0.273683,0.680541,33,78,37,76
-66.0404,0.999498,0.228292,4,15,0,67.0159,0.928261,0.861314,0.650408,0.716722,0.484138,0.702935,88,77,58,74
-66.1141,0.995748,0.228292,4,15,0,66.6345,0.915852,0.905093,0.52822,0.714196,0.0970887,0.711995,72,81,21,81
-67.0376,0.985841,0.228292,2,7,0,67.9721,0.710242,0.891332,0.351139,0.670455,0.542865,0.709165,42,74,68,80
-66.9593,1,0.228292,4,15,0,67.0474,0.719754,0.893734,0.252563,0.672553,0.387383,0.70966,35,84,58,76
-66.1415,0.991289,0.228292,3,7,0,67.7104,0.917807,0.753957,0.860667,0.714595,0.570606,0.68004,100,82,71,87
-66.4732,0.993809,0.228292,3,11,0,66.557,0.891227,0.949336,0.30315,0.709143,0.465867,0.720982,37,87,58,88
-66.8898,0.996359,0.228292,3,15,0,67.1718,0.850089,0.966912,0.63789,0.700586,0.61511,0.724504,77,87,77,92
-66.0685,0.998571,0.228292,3,11,0,67.3072,0.92978,0.804749,0.682299,0.717031,0.290205,0.690989,82,84,35,82
-68.7089,0.968833,0.228292,3,11,0,70.2809,0.997173,0.831846,0.4195,0.730502,0.767737,0.696745,50,91,95,89
-69.1631,0.983672,0.228292,4,15,0,70.5848,0.639923,0.983402,0.783951,0.654736,0.610755,0.727783,93,77,64,89
-69.0296,1,0.228292,4,15,0,70.3531,0.966669,0.994648,0.50861,0.724455,0.23577,0.730005,71,80,29,90
-69.0658,1,0.228292,3,7,0,69.2327,0.958891,0.995562,0.912108,0.7229,0.447507,0.730185,107,81,57,75
-68.9422,0.998895,0.228292,3,7,0,69.6023,0.965422,0.994304,0.533186,0.724206,0.485889,0.729937,59,87,60,88
-70.1869,0.992405,0.228292,3,15,0,71.0929,0.977249,0.997766,0.338273,0.726562,0.481916,0.730619,46,90,59,84
-71.1943,0.998506,0.228292,4,15,0,71.8301,0.7281,0.999168,0.387935,0.674388,0.566384,0.730895,49,77,78,94
-69.0479,1,0.228292,4,15,0,71.358,0.955619,0.995705,0.438944,0.722244,0.868788,0.730213,44,89,106,92
-66.3477,0.995274,0.228292,3,15,0,69.6618,0.881116,0.939037,0.754442,0.707053,0.73902,0.718905,87,82,93,84
-66.3078,0.999999,0.228292,3,7,0,66.384,0.874988,0.93447,0.216104,0.705783,0.20642,0.717981,24,92,27,90
-66.7658,0.995489,0.228292,3,7,0,66.822,0.825646,0.956329,0.762566,0.695434,0.309247,0.722386,94,90,37,91
